CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
62606,,,1030,1080,,,,,,,ANT 139BN
62606,,,820,900,,,820,900,,,ANT 139BN
62608,,,820,900,,,820,900,,,ANT 139BN
62608,,,1090,1140,,,,,,,ANT 139BN
62741,820,900,,,820,900,,,,,ANT 147
62741,,,,,,,,,,,ANT 147
32111,730,840,,,730,840,,,,,ANT 148A
32112,970,1080,,,970,1080,,,,,ANT 151
32112,,,540,590,,,,,,,ANT 151
32113,970,1080,,,970,1080,,,,,ANT 151
32113,,,,,,,600,650,,,ANT 151
32114,,,,,,,660,710,,,ANT 151
32114,970,1080,,,970,1080,,,,,ANT 151
32115,,,850,930,,,850,930,,,ANT 155
32115,,,940,960,,,940,960,,,ANT 155
32117,,,600,710,,,600,710,,,ANT 157L
62562,730,810,,,730,810,,,,,ANT 174
62562,820,840,,,820,840,,,,,ANT 174
62892,,,,,,,,,,,ANT 175
62892,,,480,560,,,480,560,,,ANT 175
62893,850,930,,,850,930,,,,,ANT 178
62893,,,,,,,,,,,ANT 178
32120,,,970,1050,,,970,1050,,,ANT 181
32120,,,1060,1080,,,1060,1080,,,ANT 181
62563,690,710,,,690,710,,,,,ANT 182
62563,600,680,,,600,680,,,,,ANT 182
32121,,,630,710,,,630,710,,,ANT 191
@,,,,,,,,,,,ANT 192
@,,,,,,,,,,,ANT 194H
@,,,,,,,,,,,ANT 197T
@,,,,,,,,,,,ANT 198
@,,,,,,,,,,,ANT 199
32267,,,,,,,850,1020,,,ANT 210
32268,1320,770,,,,,,,,,ANT 216
32268,,,,,,,,,,,ANT 216
62828,,,,,,,540,710,,,ANT 252
32269,970,1020,,,,,,,,,ANT 270
@,,,,,,,,,,,ANT 298
@,,,,,,,,,,,ANT 299
@,,,,,,,,,,,ANT 299D
@,,,,,,,,,,,ANT 396
30341,790,960,,,,,,,,,ABT 049
30341,540,590,,,,,,,,,ABT 049
30342,540,590,,,,,,,,,ABT 049
30342,,,790,960,,,,,,,ABT 049
30343,540,590,,,,,,,,,ABT 049
30343,,,,,790,960,,,,,ABT 049
30344,540,590,,,,,,,,,ABT 049
30344,,,,,,,790,960,,,ABT 049
30345,540,590,,,,,,,,,ABT 049
30345,,,,,,,,,790,960,ABT 049
30346,540,590,,,,,,,,,ABT 049
30346,,,,,,,,,,,ABT 049
30347,660,710,,,,,,,,,ABT 049
30347,790,960,,,,,,,,,ABT 049
30348,660,710,,,,,,,,,ABT 049
30348,,,790,960,,,,,,,ABT 049
30349,660,710,,,,,,,,,ABT 049
30349,,,,,790,960,,,,,ABT 049
30350,660,710,,,,,,,,,ABT 049
30350,,,,,,,790,960,,,ABT 049
30351,660,710,,,,,,,,,ABT 049
30351,,,,,,,,,790,960,ABT 049
30352,660,710,,,,,,,,,ABT 049
30352,,,,,,,,,,,ABT 049
62896,,,,,1320,770,,,,,ABT 060
62896,,,540,620,,,540,620,,,ABT 060
62896,,,,,,,,,,,ABT 060
@,,,,,,,,,,,ABT 098
@,,,,,,,,,,,ABT 099
62325,,,,,,,790,900,,,ABT 110
62325,,,730,780,,,730,780,,,ABT 110
30407,,,,,,,,,540,710,ABT 142
30407,,,,,,,,,480,530,ABT 142
30408,,,,,,,,,540,710,ABT 150
30408,,,540,620,,,540,620,,,ABT 150
30409,,,,,,,,,790,960,ABT 150
30409,,,540,620,,,540,620,,,ABT 150
30410,,,,,,,790,960,,,ABT 150
30410,,,540,620,,,540,620,,,ABT 150
30411,,,540,620,,,540,620,,,ABT 150
30411,,,,,,,,,540,710,ABT 150
30412,,,,,,,540,710,,,ABT 163
@,,,,,,,,,,,ABT 190C
@,,,,,,,,,,,ABT 192
@,,,,,,,,,,,ABT 197T
@,,,,,,,,,,,ABT 198
@,,,,,,,,,,,ABT 199
30546,,,850,960,,,850,960,,,ABT 212
30546,,,,,,,,,,,ABT 212
@,600,710,,,600,710,,,,,ABT 289A
@,,,,,,,,,,,ABT 290C
@,,,,,,,,,,,ABT 298
@,,,,,,,,,,,ABT 299
32432,540,590,540,590,540,590,540,590,540,590,ARB 003
32433,660,710,660,710,660,710,660,710,660,710,ARB 003
32434,730,780,730,780,730,780,730,780,,,ARB 023
32435,600,650,600,650,600,650,600,650,,,ARB 023L
@,,,,,,,,,,,ARB 098
@,,,,,,,,,,,ARB 099
32444,,,540,620,,,540,620,,,ARB 123
@,,,,,,,,,,,ARB 198
30693,,,630,710,,,630,710,,,AHI 001C
30693,540,590,,,,,,,,,AHI 001C
30694,600,710,,,,,,,,,AHI 001C
30694,,,630,710,,,630,710,,,AHI 001C
30695,1030,1080,,,,,,,,,AHI 001C
30695,,,630,710,,,630,710,,,AHI 001C
30696,,,630,710,,,630,710,,,AHI 001C
30696,,,540,590,,,,,,,AHI 001C
30697,,,970,1020,,,,,,,AHI 001C
30697,,,630,710,,,630,710,,,AHI 001C
30698,,,,,540,590,,,,,AHI 001C
30698,,,630,710,,,630,710,,,AHI 001C
30699,,,630,710,,,630,710,,,AHI 001C
30699,,,,,600,650,,,,,AHI 001C
30700,,,630,710,,,630,710,,,AHI 001C
30700,,,,,,,540,590,,,AHI 001C
30701,,,,,,,970,1020,,,AHI 001C
30701,,,630,710,,,630,710,,,AHI 001C
30703,730,840,,,730,840,,,,,AHI 001D
30703,,,,,,,,,,,AHI 001D
@,,,,,,,,,,,AHI 099
62227,,,,,,,,,1330,780,AHI 101
62194,,,910,960,,,,,,,AHI 153
62194,,,820,900,,,820,900,,,AHI 153
62195,,,820,900,,,820,900,,,AHI 153
62195,,,1090,1140,,,,,,,AHI 153
62196,,,,,970,1020,,,,,AHI 157
62196,,,1000,1080,,,1000,1080,,,AHI 157
62197,,,,,1030,1080,,,,,AHI 157
62197,,,1000,1080,,,1000,1080,,,AHI 157
62198,,,,,,,910,960,,,AHI 157
62198,,,1000,1080,,,1000,1080,,,AHI 157
62199,,,,,,,1090,1140,,,AHI 157
62199,,,1000,1080,,,1000,1080,,,AHI 157
62205,850,960,,,850,960,,,,,AHI 163D
30726,,,,,,,,,,,AHI 181
30726,600,710,,,600,710,,,,,AHI 181
62183,,,730,810,,,730,810,,,AHI 183A
62206,,,630,710,,,630,710,,,AHI 187
30728,,,730,900,,,,,,,AHI 190C
@,,,,,,,,,,,AHI 192
@,,,,,,,,,,,AHI 198
@,,,,,,,,,,,AHI 199
30776,,,730,900,,,,,,,AHI 290
@,,,,,,,,,,,AHI 292
@,,,,,,,,,,,AHI 298
@,,,,,,,,,,,AHI 299
@,,,,,,,,,,,AHI 396
@,,,,,,,,,,,AHI 396
32930,540,710,,,540,710,,,,,ART 002
32931,,,790,960,,,790,960,,,ART 002
32932,540,710,,,540,710,,,,,ART 005
62375,,,790,960,,,790,960,,,ART 005
32933,,,790,960,,,790,960,,,ART 007
32934,790,960,,,790,960,,,,,ART 007
62399,540,710,,,,,,,,,ART 008
32935,790,960,,,790,960,,,,,ART 009
32936,,,540,710,,,540,710,,,ART 009
62697,,,910,990,,,910,990,,,ART 010F
62697,,,,,,,,,,,ART 010F
32937,,,540,710,,,540,710,,,ART 011
62398,,,1030,1200,,,1030,1200,,,ART 012
@,,,,,,,,,,,ART 098
@,,,,,,,,,,,ART 099
32967,540,710,,,540,710,,,,,ART 101
32968,790,960,,,790,960,,,,,ART 101
62852,790,960,,,790,960,,,,,ART 102A
32969,,,790,960,,,790,960,,,ART 103B
62400,,,540,710,,,540,710,,,ART 105A
32971,,,790,960,,,790,960,,,ART 110B
62401,1290,740,,,1290,740,,,,,ART 110DA
32975,,,790,960,,,790,960,,,ART 125B
62402,,,540,710,,,540,710,,,ART 142C
62403,1000,1080,,,1000,1080,,,,,ART 149
62403,,,,,,,970,1020,,,ART 149
62404,,,,,,,1030,1080,,,ART 149
62404,1000,1080,,,1000,1080,,,,,ART 149
32977,,,790,960,,,790,960,,,ART 151
32979,,,,,,,,,,,ART 171
32979,,,540,710,,,540,710,,,ART 171
@,,,,,,,,,,,ART 192
@,,,,,,,,,,,ART 195
@,,,,,,,,,,,ART 198
@,,,,,,,,,,,ART 199
33038,,,1030,1200,,,,,,,ART 224
33039,,,,,,,,,,,ART 290C
33040,,,,,,,,,,,ART 290F
@,,,,,,,,,,,ART 299
@,,,,,,,,,,,ART 299D
33086,600,650,,,,,,,,,ASA 001
33086,,,630,710,,,630,710,,,ASA 001
33087,,,910,960,,,,,,,ASA 001
33087,,,630,710,,,630,710,,,ASA 001
33088,,,,,910,960,,,,,ASA 001
33088,,,630,710,,,630,710,,,ASA 001
33089,,,1150,1200,,,,,,,ASA 001
33089,,,630,710,,,630,710,,,ASA 001
33090,910,960,,,,,,,,,ASA 001
33090,,,630,710,,,630,710,,,ASA 001
33091,,,630,710,,,630,710,,,ASA 001
33091,,,1090,1140,,,,,,,ASA 001
33092,,,630,710,,,630,710,,,ASA 001
33092,,,,,970,1020,,,,,ASA 001
33093,,,,,,,,,600,650,ASA 001
33093,,,630,710,,,630,710,,,ASA 001
33094,,,850,900,,,,,,,ASA 002
33094,,,970,1050,,,970,1050,,,ASA 002
33095,,,1090,1140,,,,,,,ASA 002
33095,,,970,1050,,,970,1050,,,ASA 002
33096,,,970,1050,,,970,1050,,,ASA 002
33096,,,,,,,850,900,,,ASA 002
33097,,,,,1030,1080,,,,,ASA 002
33097,,,970,1050,,,970,1050,,,ASA 002
@,,,,,,,,,,,ASA 098
@,,,,,,,,,,,ASA 099
62080,730,840,,,730,840,,,,,ASA 100
33134,,,730,840,,,730,840,,,ASA 116
62081,,,730,840,,,730,840,,,ASA 150E
62082,850,960,,,850,960,,,,,ASA 150F
62769,,,850,960,,,850,960,,,ASA 189B
@,,,,,,,,,,,ASA 198
@,,,,,,,,,,,ASA 199
33173,,,910,990,,,910,990,,,AST 010G
33174,1270,1410,,,,,,,,,AST 010L
33175,,,1270,1410,,,,,,,AST 010L
33176,,,,,1270,1410,,,,,AST 010L
33177,,,,,,,1270,1410,,,AST 025
33177,850,900,,,850,900,,,850,900,AST 025
@,,,,,,,,,,,ATM 092
62305,540,590,,,540,590,,,540,590,ATM 111
62306,,,850,1020,,,850,1020,,,ATM 111LY
62306,,,,,,,,,,,ATM 111LY
33219,660,710,,,660,710,,,660,710,ATM 121B
@,,,,,,,,,,,ATM 198
62307,,,630,710,,,630,710,,,ATM 260
62308,,,,,,,,,,,ATM 265
62308,850,900,,,850,900,,,,,ATM 265
33337,,,,,970,1020,,,,,ATM 290
@,,,,,,,,,,,ATM 298
@,,,,,,,,,,,AVS 092
@,,,,,,,,,,,AVS 098
@,,,,,,,,,,,AVS 099
33466,,,910,990,,,910,990,,,AVS 100
@,,,,,,,,,,,AVS 160
@,,,,,,,,,,,AVS 192
@,,,,,,,,,,,AVS 195
@,,,,,,,,,,,AVS 197T
@,,,,,,,,,,,AVS 198
@,,,,,,,,,,,AVS 199
@,,,,,,,,,,,AVS 290C
@,,,,,,,,,,,AVS 297T
@,,,,,,,,,,,AVS 298
@,,,,,,,,,,,AVS 299
@,,,600,710,,,600,710,,,BCB 214
33660,,,,,,,,,,,BCB 215
33661,,,,,,,,,,,BCB 215
33662,,,,,,,,,,,BCB 215
33663,,,,,,,,,,,BCB 215
@,,,,,,,,,,,BCB 298
@,,,,,730,810,,,,,BCB 298
@,,,,,,,,,,,BCB 298
@,,,970,1030,,,970,1030,,,BCB 298
@,,,,,,,,,,,BCB 299
34203,,,480,590,,,,,,,BIS 002A
34203,850,900,,,850,900,,,850,900,BIS 002A
34204,,,480,590,,,,,,,BIS 002A
34204,850,900,,,850,900,,,850,900,BIS 002A
34205,,,600,710,,,,,,,BIS 002A
34205,850,900,,,850,900,,,850,900,BIS 002A
34206,,,600,710,,,,,,,BIS 002A
34206,850,900,,,850,900,,,850,900,BIS 002A
34207,,,730,840,,,,,,,BIS 002A
34207,850,900,,,850,900,,,850,900,BIS 002A
34208,,,730,840,,,,,,,BIS 002A
34208,850,900,,,850,900,,,850,900,BIS 002A
34209,850,900,,,850,900,,,850,900,BIS 002A
34209,,,850,960,,,,,,,BIS 002A
34210,850,900,,,850,900,,,850,900,BIS 002A
34210,,,850,960,,,,,,,BIS 002A
34211,850,900,,,850,900,,,850,900,BIS 002A
34211,,,970,1080,,,,,,,BIS 002A
34212,850,900,,,850,900,,,850,900,BIS 002A
34212,,,970,1080,,,,,,,BIS 002A
34213,850,900,,,850,900,,,850,900,BIS 002A
34213,,,1090,1200,,,,,,,BIS 002A
34214,850,900,,,850,900,,,850,900,BIS 002A
34214,,,1090,1200,,,,,,,BIS 002A
34215,,,,,480,590,,,,,BIS 002A
34215,850,900,,,850,900,,,850,900,BIS 002A
34216,,,,,480,590,,,,,BIS 002A
34216,850,900,,,850,900,,,850,900,BIS 002A
34219,850,900,,,850,900,,,850,900,BIS 002A
34219,,,,,970,1080,,,,,BIS 002A
34220,850,900,,,850,900,,,850,900,BIS 002A
34220,,,,,970,1080,,,,,BIS 002A
34221,850,900,,,850,900,,,850,900,BIS 002A
34221,,,,,1090,1200,,,,,BIS 002A
34222,,,,,730,840,,,,,BIS 002A
34222,850,900,,,850,900,,,850,900,BIS 002A
34223,,,,,730,840,,,,,BIS 002A
34223,850,900,,,850,900,,,850,900,BIS 002A
34224,,,,,,,480,590,,,BIS 002A
34224,910,960,,,910,960,,,910,960,BIS 002A
34225,,,,,,,480,590,,,BIS 002A
34225,910,960,,,910,960,,,910,960,BIS 002A
34226,,,,,,,600,710,,,BIS 002A
34226,910,960,,,910,960,,,910,960,BIS 002A
34227,,,,,,,600,710,,,BIS 002A
34227,910,960,,,910,960,,,910,960,BIS 002A
34228,,,,,,,730,840,,,BIS 002A
34228,910,960,,,910,960,,,910,960,BIS 002A
34229,,,,,,,730,840,,,BIS 002A
34229,910,960,,,910,960,,,910,960,BIS 002A
34230,,,,,,,850,960,,,BIS 002A
34230,910,960,,,910,960,,,910,960,BIS 002A
34231,,,,,,,850,960,,,BIS 002A
34231,910,960,,,910,960,,,910,960,BIS 002A
34232,910,960,,,910,960,,,910,960,BIS 002A
34232,,,,,,,970,1080,,,BIS 002A
34233,910,960,,,910,960,,,910,960,BIS 002A
34233,,,,,,,970,1080,,,BIS 002A
34234,910,960,,,910,960,,,910,960,BIS 002A
34234,,,,,,,1090,1200,,,BIS 002A
34235,910,960,,,910,960,,,910,960,BIS 002A
34235,,,,,,,1090,1200,,,BIS 002A
34236,,,,,600,710,,,,,BIS 002A
34236,910,960,,,910,960,,,910,960,BIS 002A
34237,,,,,600,710,,,,,BIS 002A
34237,910,960,,,910,960,,,910,960,BIS 002A
34238,910,960,,,910,960,,,910,960,BIS 002A
34238,,,,,1090,1200,,,,,BIS 002A
34239,,,480,590,,,,,,,BIS 002A
34239,910,960,,,910,960,,,910,960,BIS 002A
34240,,,600,710,,,,,,,BIS 002A
34240,910,960,,,910,960,,,910,960,BIS 002A
34241,,,730,840,,,,,,,BIS 002A
34241,910,960,,,910,960,,,910,960,BIS 002A
34242,,,850,960,,,,,,,BIS 002A
34242,910,960,,,910,960,,,910,960,BIS 002A
34243,910,960,,,910,960,,,910,960,BIS 002A
34243,,,970,1080,,,,,,,BIS 002A
34244,910,960,,,910,960,,,910,960,BIS 002A
34244,,,1090,1200,,,,,,,BIS 002A
34245,540,590,,,540,590,,,540,590,BIS 002B
34245,,,540,710,,,,,,,BIS 002B
34245,970,1020,,,,,,,,,BIS 002B
34246,540,590,,,540,590,,,540,590,BIS 002B
34246,,,540,710,,,,,,,BIS 002B
34246,970,1020,,,,,,,,,BIS 002B
34247,540,590,,,540,590,,,540,590,BIS 002B
34247,,,790,960,,,,,,,BIS 002B
34247,970,1020,,,,,,,,,BIS 002B
34248,540,590,,,540,590,,,540,590,BIS 002B
34248,,,790,960,,,,,,,BIS 002B
34248,970,1020,,,,,,,,,BIS 002B
34249,540,590,,,540,590,,,540,590,BIS 002B
34249,970,1020,,,,,,,,,BIS 002B
34249,,,1030,1200,,,,,,,BIS 002B
34250,540,590,,,540,590,,,540,590,BIS 002B
34250,970,1020,,,,,,,,,BIS 002B
34250,,,1030,1200,,,,,,,BIS 002B
34251,540,590,,,540,590,,,540,590,BIS 002B
34251,,,,,1350,800,,,,,BIS 002B
34251,970,1020,,,,,,,,,BIS 002B
34252,540,590,,,540,590,,,540,590,BIS 002B
34252,,,,,1350,800,,,,,BIS 002B
34252,970,1020,,,,,,,,,BIS 002B
34253,540,590,,,540,590,,,540,590,BIS 002B
34253,,,,,1350,800,,,,,BIS 002B
34253,970,1020,,,,,,,,,BIS 002B
34254,540,590,,,540,590,,,540,590,BIS 002B
34254,,,,,1350,800,,,,,BIS 002B
34254,970,1020,,,,,,,,,BIS 002B
34255,540,590,,,540,590,,,540,590,BIS 002B
34255,970,1020,,,,,,,,,BIS 002B
34255,,,,,1050,1220,,,,,BIS 002B
34256,540,590,,,540,590,,,540,590,BIS 002B
34256,970,1020,,,,,,,,,BIS 002B
34256,,,,,1050,1220,,,,,BIS 002B
34257,,,,,,,480,650,,,BIS 002B
34257,540,590,,,540,590,,,540,590,BIS 002B
34257,970,1020,,,,,,,,,BIS 002B
34258,,,,,,,480,650,,,BIS 002B
34258,540,590,,,540,590,,,540,590,BIS 002B
34258,970,1020,,,,,,,,,BIS 002B
34259,540,590,,,540,590,,,540,590,BIS 002B
34259,970,1020,,,,,,,,,BIS 002B
34259,,,,,,,1380,830,,,BIS 002B
34260,540,590,,,540,590,,,540,590,BIS 002B
34260,,,,,,,1380,830,,,BIS 002B
34260,970,1020,,,,,,,,,BIS 002B
34261,540,590,,,540,590,,,540,590,BIS 002B
34261,,,,,,,850,1020,,,BIS 002B
34261,970,1020,,,,,,,,,BIS 002B
34262,540,590,,,540,590,,,540,590,BIS 002B
34262,,,,,,,850,1020,,,BIS 002B
34262,970,1020,,,,,,,,,BIS 002B
34263,970,1020,,,,,,,,,BIS 002B
34263,,,,,,,1050,1220,,,BIS 002B
34263,540,590,,,540,590,,,540,590,BIS 002B
34264,540,590,,,540,590,,,540,590,BIS 002B
34264,970,1020,,,,,,,,,BIS 002B
34264,,,,,,,1050,1220,,,BIS 002B
34269,,,540,710,,,,,,,BIS 002B
34269,600,650,,,600,650,,,600,650,BIS 002B
34269,1030,1080,,,,,,,,,BIS 002B
34270,,,540,710,,,,,,,BIS 002B
34270,600,650,,,600,650,,,600,650,BIS 002B
34270,1030,1080,,,,,,,,,BIS 002B
34271,600,650,,,600,650,,,600,650,BIS 002B
34271,,,790,960,,,,,,,BIS 002B
34271,1030,1080,,,,,,,,,BIS 002B
34272,600,650,,,600,650,,,600,650,BIS 002B
34272,,,790,960,,,,,,,BIS 002B
34272,1030,1080,,,,,,,,,BIS 002B
34273,600,650,,,600,650,,,600,650,BIS 002B
34273,1030,1080,,,,,,,,,BIS 002B
34273,,,1030,1200,,,,,,,BIS 002B
34274,600,650,,,600,650,,,600,650,BIS 002B
34274,1030,1080,,,,,,,,,BIS 002B
34274,,,1030,1200,,,,,,,BIS 002B
34275,600,650,,,600,650,,,600,650,BIS 002B
34275,,,,,850,1020,,,,,BIS 002B
34275,1030,1080,,,,,,,,,BIS 002B
34276,600,650,,,600,650,,,600,650,BIS 002B
34276,,,,,850,1020,,,,,BIS 002B
34276,1030,1080,,,,,,,,,BIS 002B
34277,600,650,,,600,650,,,600,650,BIS 002B
34277,,,,,850,1020,,,,,BIS 002B
34277,1030,1080,,,,,,,,,BIS 002B
34278,600,650,,,600,650,,,600,650,BIS 002B
34278,,,,,850,1020,,,,,BIS 002B
34278,1030,1080,,,,,,,,,BIS 002B
34279,600,650,,,600,650,,,600,650,BIS 002B
34279,1030,1080,,,,,,,,,BIS 002B
34279,,,,,1050,1220,,,,,BIS 002B
34280,600,650,,,600,650,,,600,650,BIS 002B
34280,1030,1080,,,,,,,,,BIS 002B
34280,,,,,1050,1220,,,,,BIS 002B
34281,,,,,,,480,650,,,BIS 002B
34281,600,650,,,600,650,,,600,650,BIS 002B
34281,1030,1080,,,,,,,,,BIS 002B
34282,,,,,,,480,650,,,BIS 002B
34282,600,650,,,600,650,,,600,650,BIS 002B
34282,1030,1080,,,,,,,,,BIS 002B
34283,600,650,,,600,650,,,600,650,BIS 002B
34283,,,,,,,1380,830,,,BIS 002B
34283,1030,1080,,,,,,,,,BIS 002B
34284,600,650,,,600,650,,,600,650,BIS 002B
34284,,,,,,,1380,830,,,BIS 002B
34284,1030,1080,,,,,,,,,BIS 002B
34285,600,650,,,600,650,,,600,650,BIS 002B
34285,,,,,,,850,1020,,,BIS 002B
34285,1030,1080,,,,,,,,,BIS 002B
34286,,,,,,,850,1020,,,BIS 002B
34286,1030,1080,,,,,,,,,BIS 002B
34286,600,650,,,600,650,,,600,650,BIS 002B
34287,600,650,,,600,650,,,600,650,BIS 002B
34287,1030,1080,,,,,,,,,BIS 002B
34287,,,,,,,1050,1220,,,BIS 002B
34288,600,650,,,600,650,,,600,650,BIS 002B
34288,1030,1080,,,,,,,,,BIS 002B
34288,,,,,,,1050,1220,,,BIS 002B
34293,,,480,650,,,,,,,BIS 002C
34293,660,710,,,660,710,,,660,710,BIS 002C
34293,,,,,,,660,710,,,BIS 002C
34294,,,480,650,,,,,,,BIS 002C
34294,660,710,,,660,710,,,660,710,BIS 002C
34294,,,,,,,660,710,,,BIS 002C
34295,660,710,,,660,710,,,660,710,BIS 002C
34295,,,1380,830,,,,,,,BIS 002C
34295,,,,,,,660,710,,,BIS 002C
34296,660,710,,,660,710,,,660,710,BIS 002C
34296,,,1380,830,,,,,,,BIS 002C
34296,,,,,,,660,710,,,BIS 002C
34297,660,710,,,660,710,,,660,710,BIS 002C
34297,,,,,,,660,710,,,BIS 002C
34297,,,870,1040,,,,,,,BIS 002C
34298,660,710,,,660,710,,,660,710,BIS 002C
34298,,,,,,,660,710,,,BIS 002C
34298,,,870,1040,,,,,,,BIS 002C
34299,660,710,,,660,710,,,660,710,BIS 002C
34299,,,,,,,660,710,,,BIS 002C
34299,,,1090,1260,,,,,,,BIS 002C
34300,,,1090,1260,,,,,,,BIS 002C
34300,660,710,,,660,710,,,660,710,BIS 002C
34300,,,,,,,660,710,,,BIS 002C
34301,660,710,,,660,710,,,660,710,BIS 002C
34301,,,,,,,660,710,,,BIS 002C
34301,,,,,790,960,,,,,BIS 002C
34302,660,710,,,660,710,,,660,710,BIS 002C
34302,,,,,,,660,710,,,BIS 002C
34302,,,,,790,960,,,,,BIS 002C
34303,660,710,,,660,710,,,660,710,BIS 002C
34303,,,,,,,660,710,,,BIS 002C
34303,,,,,790,960,,,,,BIS 002C
34304,660,710,,,660,710,,,660,710,BIS 002C
34304,,,,,,,660,710,,,BIS 002C
34304,,,,,790,960,,,,,BIS 002C
34305,660,710,,,660,710,,,660,710,BIS 002C
34305,,,,,,,660,710,,,BIS 002C
34305,,,,,1030,1200,,,,,BIS 002C
34306,660,710,,,660,710,,,660,710,BIS 002C
34306,,,,,,,660,710,,,BIS 002C
34306,,,,,1030,1200,,,,,BIS 002C
34307,660,710,,,660,710,,,660,710,BIS 002C
34307,,,,,,,660,710,,,BIS 002C
34307,,,,,,,790,960,,,BIS 002C
34308,660,710,,,660,710,,,660,710,BIS 002C
34308,,,,,,,660,710,,,BIS 002C
34308,,,,,,,790,960,,,BIS 002C
34309,660,710,,,660,710,,,660,710,BIS 002C
34309,,,,,,,660,710,,,BIS 002C
34309,,,,,,,790,960,,,BIS 002C
34310,660,710,,,660,710,,,660,710,BIS 002C
34310,,,,,,,660,710,,,BIS 002C
34310,,,,,,,790,960,,,BIS 002C
34311,660,710,,,660,710,,,660,710,BIS 002C
34311,,,,,,,660,710,,,BIS 002C
34311,,,,,,,1030,1200,,,BIS 002C
34312,660,710,,,660,710,,,660,710,BIS 002C
34312,,,,,,,660,710,,,BIS 002C
34312,,,,,,,1030,1200,,,BIS 002C
34313,,,480,650,,,,,,,BIS 002C
34313,730,780,,,730,780,,,730,780,BIS 002C
34313,,,,,,,730,780,,,BIS 002C
34314,,,480,650,,,,,,,BIS 002C
34314,730,780,,,730,780,,,730,780,BIS 002C
34314,,,,,,,730,780,,,BIS 002C
34315,,,1380,830,,,,,,,BIS 002C
34315,730,780,,,730,780,,,730,780,BIS 002C
34315,,,,,,,730,780,,,BIS 002C
34316,,,1380,830,,,,,,,BIS 002C
34316,730,780,,,730,780,,,730,780,BIS 002C
34316,,,,,,,730,780,,,BIS 002C
34317,730,780,,,730,780,,,730,780,BIS 002C
34317,,,,,,,730,780,,,BIS 002C
34317,,,870,1040,,,,,,,BIS 002C
34318,730,780,,,730,780,,,730,780,BIS 002C
34318,,,,,,,730,780,,,BIS 002C
34318,,,870,1040,,,,,,,BIS 002C
34319,730,780,,,730,780,,,730,780,BIS 002C
34319,,,,,,,730,780,,,BIS 002C
34319,,,1090,1260,,,,,,,BIS 002C
34320,730,780,,,730,780,,,730,780,BIS 002C
34320,,,,,,,730,780,,,BIS 002C
34320,,,1090,1260,,,,,,,BIS 002C
34321,,,,,540,710,,,,,BIS 002C
34321,730,780,,,730,780,,,730,780,BIS 002C
34321,,,,,,,730,780,,,BIS 002C
34322,,,,,540,710,,,,,BIS 002C
34322,730,780,,,730,780,,,730,780,BIS 002C
34322,,,,,,,730,780,,,BIS 002C
34323,,,,,540,710,,,,,BIS 002C
34323,730,780,,,730,780,,,730,780,BIS 002C
34323,,,,,,,730,780,,,BIS 002C
34324,,,,,540,710,,,,,BIS 002C
34324,730,780,,,730,780,,,730,780,BIS 002C
34324,,,,,,,730,780,,,BIS 002C
34325,730,780,,,730,780,,,730,780,BIS 002C
34325,,,,,,,730,780,,,BIS 002C
34325,,,,,1030,1200,,,,,BIS 002C
34326,730,780,,,730,780,,,730,780,BIS 002C
34326,,,,,,,730,780,,,BIS 002C
34326,,,,,1030,1200,,,,,BIS 002C
34327,,,,,,,540,710,,,BIS 002C
34327,730,780,,,730,780,,,730,780,BIS 002C
34327,,,,,,,730,780,,,BIS 002C
34328,,,,,,,540,710,,,BIS 002C
34328,730,780,,,730,780,,,730,780,BIS 002C
34328,,,,,,,730,780,,,BIS 002C
34329,,,,,,,540,710,,,BIS 002C
34329,730,780,,,730,780,,,730,780,BIS 002C
34329,,,,,,,730,780,,,BIS 002C
34330,,,,,,,540,710,,,BIS 002C
34330,730,780,,,730,780,,,730,780,BIS 002C
34330,,,,,,,730,780,,,BIS 002C
34331,730,780,,,730,780,,,730,780,BIS 002C
34331,,,,,,,730,780,,,BIS 002C
34331,,,,,,,1030,1200,,,BIS 002C
34332,730,780,,,730,780,,,730,780,BIS 002C
34332,,,,,,,730,780,,,BIS 002C
34332,,,,,,,1030,1200,,,BIS 002C
34333,,,630,710,,,630,710,,,BIS 002D
34336,,,730,810,,,730,810,,,BIS 010
34336,,,,,,,,,540,590,BIS 010
34337,,,730,810,,,730,810,,,BIS 010
34337,,,,,,,,,540,590,BIS 010
34338,,,730,810,,,730,810,,,BIS 010
34338,,,,,,,,,600,650,BIS 010
34339,,,730,810,,,730,810,,,BIS 010
34339,,,,,,,,,600,650,BIS 010
34340,,,,,,,,,660,710,BIS 010
34340,,,730,810,,,730,810,,,BIS 010
34341,,,,,,,,,660,710,BIS 010
34341,,,730,810,,,730,810,,,BIS 010
34342,,,,,,,,,730,780,BIS 010
34342,,,730,810,,,730,810,,,BIS 010
34343,,,730,810,,,730,810,,,BIS 010
34343,,,,,,,,,730,780,BIS 010
34346,,,,,,,910,1080,,,BIS 023B
34346,,,910,960,,,,,,,BIS 023B
34348,,,,,,,,,790,900,BIS 027B
34348,540,590,,,540,590,,,540,590,BIS 027B
@,,,,,,,,,,,BIS 092
@,,,,,,,,,,,BIS 098
@,,,,,,,,,,,BIS 099
34374,600,710,,,600,710,,,,,BIS 101
34375,850,960,,,850,960,,,,,BIS 101
