CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
21939,,,,,480,530,,,,,ANT 002
21939,,,630,710,,,630,710,,,ANT 002
21940,,,630,710,,,630,710,,,ANT 002
21940,,,,,,,,,730,780,ANT 002
21941,,,,,480,530,,,,,ANT 002
21941,,,630,710,,,630,710,,,ANT 002
21942,,,630,710,,,630,710,,,ANT 002
21942,,,,,,,1090,1140,,,ANT 002
21943,,,630,710,,,630,710,,,ANT 002
21943,,,,,1090,1140,,,,,ANT 002
21944,,,630,710,,,630,710,,,ANT 002
21944,,,,,1150,1200,,,,,ANT 002
21945,,,630,710,,,630,710,,,ANT 002
21945,,,,,,,1090,1140,,,ANT 002
21946,,,630,710,,,630,710,,,ANT 002
21946,,,,,,,1150,1200,,,ANT 002
21947,,,,,,,,,480,530,ANT 002
21947,,,630,710,,,630,710,,,ANT 002
21948,,,630,710,,,630,710,,,ANT 002
21948,,,,,,,1030,1080,,,ANT 002
21949,,,630,710,,,630,710,,,ANT 002
21949,,,,,,,1090,1140,,,ANT 002
21950,,,,,,,,,480,530,ANT 002
21950,,,630,710,,,630,710,,,ANT 002
21951,,,,,,,,,540,590,ANT 002
21951,,,630,710,,,630,710,,,ANT 002
21952,,,,,,,,,600,650,ANT 002
21952,,,630,710,,,630,710,,,ANT 002
21953,,,630,710,,,630,710,,,ANT 002
21953,,,,,,,,,660,710,ANT 002
21954,,,,,,,,,730,780,ANT 002
21954,,,630,710,,,630,710,,,ANT 002
21955,,,630,710,,,630,710,,,ANT 002
21955,,,,,,,,,730,780,ANT 002
21956,,,630,710,,,630,710,,,ANT 002
21956,,,,,,,,,850,900,ANT 002
21957,,,,,,,,,540,590,ANT 002
21957,,,630,710,,,630,710,,,ANT 002
21958,,,630,710,,,630,710,,,ANT 002
21958,,,,,,,,,660,710,ANT 002
21959,,,630,710,,,630,710,,,ANT 002
21959,,,,,,,,,660,710,ANT 002
21961,,,730,810,,,730,810,,,ANT 003
21961,,,,,,,,,540,590,ANT 003
21962,,,,,,,,,600,650,ANT 003
21962,,,730,810,,,730,810,,,ANT 003
21963,,,730,810,,,730,810,,,ANT 003
21963,,,,,,,,,660,710,ANT 003
21964,,,,,,,,,730,780,ANT 003
21964,,,730,810,,,730,810,,,ANT 003
21966,,,,,,,,,1030,1080,ANT 015
21966,,,910,990,,,910,990,,,ANT 015
21967,,,,,1030,1080,,,,,ANT 015
21967,,,910,990,,,910,990,,,ANT 015
21968,,,,,,,,,1090,1140,ANT 015
21968,,,910,990,,,910,990,,,ANT 015
21969,,,,,,,,,970,1020,ANT 015
21969,,,910,990,,,910,990,,,ANT 015
21970,,,910,990,,,910,990,,,ANT 015
21970,,,,,,,,,1030,1080,ANT 015
21971,,,910,990,,,910,990,,,ANT 015
21971,,,,,,,,,1090,1140,ANT 015
53356,820,840,,,820,840,,,,,ANT 020
53356,730,810,,,730,810,,,,,ANT 020
53366,540,590,,,540,590,,,,,ANT 025
53403,1090,1170,,,1090,1170,,,,,ANT 032
53403,,,,,1030,1080,,,,,ANT 032
53404,1090,1170,,,1090,1170,,,,,ANT 032
53404,,,,,850,900,,,,,ANT 032
53405,,,,,,,,,540,590,ANT 032
53405,1090,1170,,,1090,1170,,,,,ANT 032
53406,,,,,,,,,600,650,ANT 032
53406,1090,1170,,,1090,1170,,,,,ANT 032
53407,,,,,,,,,660,710,ANT 032
53407,1090,1170,,,1090,1170,,,,,ANT 032
53408,,,,,,,,,730,780,ANT 032
53408,1090,1170,,,1090,1170,,,,,ANT 032
53409,,,,,910,960,,,,,ANT 032
53409,1090,1170,,,1090,1170,,,,,ANT 032
53410,,,,,970,1020,,,,,ANT 032
53410,1090,1170,,,1090,1170,,,,,ANT 032
@,,,,,,,,,,,ANT 099
22029,1260,720,,,,,,,,,ANT 100
53360,600,680,,,600,680,,,,,ANT 104N
53360,690,710,,,690,710,,,,,ANT 104N
22030,,,,,,,1030,1080,,,ANT 120
22030,,,910,990,,,910,990,,,ANT 120
22031,,,,,,,1090,1140,,,ANT 120
22031,,,910,990,,,910,990,,,ANT 120
53637,730,840,,,730,840,,,,,ANT 123AN
53364,,,1000,1020,,,1000,1020,,,ANT 137
53364,,,910,990,,,910,990,,,ANT 137
53363,1060,1080,,,1060,1080,,,,,ANT 139AN
53363,970,1050,,,970,1050,,,,,ANT 139AN
53369,600,680,,,600,680,,,,,ANT 141C
53369,690,710,,,690,710,,,,,ANT 141C
22043,,,,,850,900,,,,,ANT 154A
22043,,,820,900,,,820,900,,,ANT 154A
22044,,,820,900,,,820,900,,,ANT 154A
22044,,,,,970,1020,,,,,ANT 154A
22045,,,820,900,,,820,900,,,ANT 154A
22045,,,,,1090,1140,,,,,ANT 154A
22046,,,850,900,,,850,900,,,ANT 156A
22046,,,910,1020,,,910,1020,,,ANT 156A
53550,850,930,,,850,930,,,,,ANT 158
53550,940,960,,,940,960,,,,,ANT 158
53372,,,600,680,,,600,680,,,ANT 184
53372,,,690,710,,,690,710,,,ANT 184
@,,,,,,,,,,,ANT 192
@,,,,,,,,,,,ANT 194H
@,,,,,,,,,,,ANT 197T
@,,,,,,,,,,,ANT 198
@,,,,,,,,,,,ANT 199
53500,,,,,540,710,,,,,ANT 201
22200,,,,,,,540,710,,,ANT 202
22201,,,,,730,900,,,,,ANT 210
22203,,,,,910,1080,,,,,ANT 210
22204,,,,,,,730,900,,,ANT 210
53658,,,,,540,710,,,,,ANT 265
22206,970,1020,,,,,,,,,ANT 270
22207,,,,,730,840,,,,,ANT 291
22207,730,780,,,,,,,,,ANT 291
@,,,,,,,,,,,ANT 298
@,,,540,650,,,,,,,ANT 298
@,,,,,,,,,,,ANT 299
@,,,,,,,,,,,ANT 299D
@,,,,,,,,,,,ANT 396
20330,,,540,710,,,,,,,ABT 016
20330,600,650,,,,,,,,,ABT 016
20331,600,650,,,,,,,,,ABT 016
20331,,,,,540,710,,,,,ABT 016
20332,,,,,,,540,710,,,ABT 016
20332,600,650,,,,,,,,,ABT 016
20333,600,650,,,,,,,,,ABT 016
20333,,,,,,,,,540,710,ABT 016
20334,,,540,710,,,,,,,ABT 016
20334,660,710,,,,,,,,,ABT 016
20335,,,,,540,710,,,,,ABT 016
20335,660,710,,,,,,,,,ABT 016
20336,,,,,,,540,710,,,ABT 016
20336,660,710,,,,,,,,,ABT 016
20337,,,,,,,,,540,710,ABT 016
20337,660,710,,,,,,,,,ABT 016
@,,,,,1320,780,,,,,ABT 098
@,,,910,990,,,910,990,,,ABT 098
@,,,,,,,,,,,ABT 099
20388,,,,,,,,,790,960,ABT 150
20388,,,910,990,,,910,990,,,ABT 150
20389,790,960,,,,,,,,,ABT 150
20389,,,910,990,,,910,990,,,ABT 150
20390,,,910,990,,,910,990,,,ABT 150
20390,,,,,790,960,,,,,ABT 150
20391,,,910,990,,,910,990,,,ABT 150
20391,,,,,,,,,540,710,ABT 150
20392,540,710,,,,,,,,,ABT 150
20392,,,910,990,,,910,990,,,ABT 150
20393,,,910,990,,,910,990,,,ABT 150
20393,,,,,540,710,,,,,ABT 150
@,,,,,,,,,,,ABT 190C
@,,,,,,,,,,,ABT 192
@,,,,,,,,,,,ABT 197T
@,,,,,,,,,,,ABT 198
@,,,,,,,,,,,ABT 199
@,,,,,,,,,,,ABT 290C
@,,,,,,,,,,,ABT 298
@,,,,,,,,,,,ABT 299
22357,790,840,790,840,790,840,790,840,790,840,ARB 001
22358,600,650,600,650,600,650,600,650,600,650,ARB 001
22359,660,710,660,710,660,710,660,710,660,710,ARB 001
22360,730,780,730,780,730,780,730,780,730,780,ARB 001
22363,730,780,730,780,730,780,730,780,,,ARB 021
22364,790,840,790,840,790,840,790,840,,,ARB 021
22365,790,840,790,840,790,840,790,840,,,ARB 021L
@,,,,,,,,,,,ARB 098
@,,,,,,,,,,,ARB 099
22374,,,820,900,,,820,900,,,ARB 121
@,,,,,,,,,,,ARB 198
20674,540,590,,,,,,,,,AHI 001A
20674,,,630,710,,,630,710,,,AHI 001A
20675,,,540,590,,,,,,,AHI 001A
20675,,,630,710,,,630,710,,,AHI 001A
20676,,,630,710,,,630,710,,,AHI 001A
20676,,,720,770,,,,,,,AHI 001A
20677,,,630,710,,,630,710,,,AHI 001A
20677,,,910,960,,,,,,,AHI 001A
20678,,,,,540,590,,,,,AHI 001A
20678,,,630,710,,,630,710,,,AHI 001A
20679,,,,,790,840,,,,,AHI 001A
20679,,,630,710,,,630,710,,,AHI 001A
20680,,,,,,,540,590,,,AHI 001A
20680,,,630,710,,,630,710,,,AHI 001A
20681,,,,,,,730,780,,,AHI 001A
20681,,,630,710,,,630,710,,,AHI 001A
20682,,,,,,,910,960,,,AHI 001A
20682,,,630,710,,,630,710,,,AHI 001A
53588,690,710,,,690,710,,,,,AHI 005
53588,600,680,,,600,680,,,,,AHI 005
@,,,,,,,,,,,AHI 098
@,,,,,,,,,,,AHI 099
53332,730,840,,,730,840,,,,,AHI 123
53324,,,820,900,,,820,900,,,AHI 158
53324,,,,,1030,1080,,,,,AHI 158
53333,,,,,1090,1140,,,,,AHI 158
53333,,,820,900,,,820,900,,,AHI 158
53600,,,730,840,,,730,840,,,AHI 185
53328,850,960,,,850,960,,,,,AHI 188A
53326,1320,770,,,,,,,,,AHI 190J
53330,,,,,,,,,850,1020,AHI 190K
@,,,,,,,,,,,AHI 192
@,,,,,,,,,,,AHI 198
@,,,,,,,,,,,AHI 199
20756,850,1020,,,,,,,,,AHI 200A
20759,,,,,,,,,850,1020,AHI 290
20760,1320,770,,,,,,,,,AHI 290
@,,,,,,,,,,,AHI 292
@,,,,,,,,,,,AHI 298
@,,,,,,,,,,,AHI 299
@,,,,,,,,,,,AHI 396
@,,,,,,,,,,,AHI 396
22843,,,790,960,,,790,960,,,ART 002
22844,540,710,,,540,710,,,,,ART 002
53210,,,540,710,,,540,710,,,ART 002
22845,,,540,710,,,540,710,,,ART 005
22846,540,710,,,540,710,,,,,ART 005
22847,540,710,,,540,710,,,,,ART 007
22848,,,790,960,,,790,960,,,ART 007
22849,790,960,,,790,960,,,,,ART 007
22850,540,710,,,540,710,,,,,ART 008
22851,790,960,,,790,960,,,,,ART 008
22852,,,1290,740,,,1290,740,,,ART 009
22853,540,710,,,540,710,,,,,ART 009
22862,,,790,960,,,790,960,,,ART 011
22863,,,1030,1200,,,1030,1200,,,ART 012
@,,,,,,,,,,,ART 098
@,,,,,,,,,,,ART 099
22890,,,540,710,,,540,710,,,ART 101
53698,1030,1200,,,1030,1200,,,,,ART 102C
22892,,,540,710,,,540,710,,,ART 103A
22893,,,790,960,,,790,960,,,ART 110B
53214,790,960,,,790,960,,,,,ART 111B
22896,790,960,,,790,960,,,,,ART 151
53699,,,790,960,,,790,960,,,ART 152A
@,,,,,,,,,,,ART 192
@,,,,,,,,,,,ART 195
@,,,,,,,,,,,ART 198
@,,,,,,,,,,,ART 199
22946,,,,,,,,,760,930,ART 221A
22947,,,,,,,,,760,930,ART 221B
22948,,,,,,,,,,,ART 290A
22949,,,,,,,,,,,ART 290D
@,,,,,,,,,,,ART 299
22976,,,1030,1110,,,1030,1110,,,ASA 001
22976,,,,,970,1020,,,,,ASA 001
22977,,,,,1030,1080,,,,,ASA 001
22977,,,1030,1110,,,1030,1110,,,ASA 001
22978,,,,,,,,,910,960,ASA 001
22978,,,1030,1110,,,1030,1110,,,ASA 001
22979,1030,1080,,,,,,,,,ASA 001
22979,,,1030,1110,,,1030,1110,,,ASA 001
22980,,,,,,,940,990,,,ASA 001
22980,,,1030,1110,,,1030,1110,,,ASA 001
22981,970,1020,,,,,,,,,ASA 001
22981,,,1030,1110,,,1030,1110,,,ASA 001
53402,,,1030,1110,,,1030,1110,,,ASA 001
53402,,,,,1030,1080,,,,,ASA 001
53413,,,1030,1110,,,1030,1110,,,ASA 001
53413,1090,1140,,,,,,,,,ASA 001
53417,600,650,,,,,,,,,ASA 002
53417,760,840,,,760,840,,,,,ASA 002
53418,760,840,,,760,840,,,,,ASA 002
53418,,,910,960,,,,,,,ASA 002
53419,,,,,970,1020,,,,,ASA 002
53419,760,840,,,760,840,,,,,ASA 002
53420,,,,,,,910,960,,,ASA 002
53420,760,840,,,760,840,,,,,ASA 002
@,,,,,,,,,,,ASA 092
@,,,,,,,,,,,ASA 098
@,,,,,,,,,,,ASA 099
53414,730,810,,,730,810,,,,,ASA 102
53423,850,960,,,850,960,,,,,ASA 141
23025,,,630,710,,,630,710,,,ASA 189B
23026,,,1090,1170,,,1090,1170,,,ASA 189E
@,,,,,,,,,,,ASA 192
@,,,,,,,,,,,ASA 197T
@,,,,,,,,,,,ASA 198
@,,,,,,,,,,,ASA 199
23066,,,910,990,,,910,990,,,AST 010G
23068,1210,1350,,,,,,,,,AST 010L
23069,,,1210,1350,,,,,,,AST 010L
23070,,,,,1210,1350,,,,,AST 010L
23071,,,1000,1080,,,1000,1080,,,AST 010S
23072,,,,,,,,,790,840,ATM 005
23072,790,840,,,790,840,,,,,ATM 005
23073,,,,,,,730,780,,,ATM 010
23073,910,960,,,910,960,,,,,ATM 010
23074,,,,,,,790,840,,,ATM 010
23074,910,960,,,910,960,,,,,ATM 010
23075,910,960,,,910,960,,,,,ATM 010
23075,,,,,,,,,730,780,ATM 010
23076,,,730,780,,,,,,,ATM 060
23076,970,1020,,,970,1020,,,970,1020,ATM 060
23077,,,910,960,,,,,,,ATM 060
23077,970,1020,,,970,1020,,,970,1020,ATM 060
@,,,,,,,,,,,ATM 092
@,,,,,,,,,,,ATM 098
@,,,,,,,,,,,ATM 099
23113,,,630,710,,,630,710,,,ATM 116
23114,850,900,,,850,900,,,850,900,ATM 120
23114,,,820,870,,,,,,,ATM 120
23115,,,,,,,850,1020,,,ATM 124
23115,910,960,,,910,960,,,,,ATM 124
23116,510,590,,,510,590,,,,,ATM 149
23116,,,,,,,,,790,960,ATM 149
@,,,,,,,,,,,ATM 198
23147,1410,780,,,1410,780,,,,,ATM 245
@,,,,,,,,,,,ATM 270A
@,,,,,,,,,,,ATM 270B
@,,,,,,,,,,,ATM 270C
@,,,,,,,,,,,ATM 270D
@,,,,,,,,,,,ATM 270E
@,,,,,,,,,,,ATM 270F
@,,,,,,,,,,,ATM 270G
@,,,,,,,,,,,ATM 290
23237,,,,,600,650,,,,,ATM 290
@,,,,,,,,,,,ATM 291A
@,,,,,,,,,,,ATM 291C
@,,,,,,,,,,,ATM 291D
@,,,,,,,,,,,ATM 298
@,,,,,,,,,,,ATM 299
@,,,,,,,,,,,ATM 396
23334,660,710,,,660,710,,,660,710,AVS 013
@,,,,,,,,,,,AVS 092
@,,,,,,,,,,,AVS 098
@,,,,,,,,,,,AVS 099
23380,,,970,1050,,,970,1050,,,AVS 103
@,,,,,,,,,,,AVS 160
23396,970,1020,,,,,,,,,AVS 190
@,,,,,,,,,,,AVS 192
@,,,,,,,,,,,AVS 195
@,,,,,,,,,,,AVS 197T
@,,,,,,,,,,,AVS 198
@,,,,,,,,,,,AVS 199
23472,970,1020,,,,,,,,,AVS 290
23473,,,,,,,,,,,AVS 290
@,,,,,,,,,,,AVS 290C
@,,,,,,,,,,,AVS 297T
@,,,,,,,,,,,AVS 298
@,,,,,,,,,,,AVS 299
23571,,,540,620,,,540,620,,,BCB 210
23572,,,630,710,,,630,710,,,BCB 211
23573,,,,,570,660,,,,,BCB 220L
23576,,,970,1020,,,970,1020,,,BCB 257
23576,,,1030,1050,,,1030,1050,,,BCB 257
23577,,,,,,,,,,,BCB 290
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 299
24149,,,480,590,,,,,,,BIS 002A
24149,660,710,,,660,710,,,660,710,BIS 002A
24150,,,480,590,,,,,,,BIS 002A
24150,660,710,,,660,710,,,660,710,BIS 002A
24151,,,600,710,,,,,,,BIS 002A
24151,660,710,,,660,710,,,660,710,BIS 002A
24152,,,600,710,,,,,,,BIS 002A
24152,660,710,,,660,710,,,660,710,BIS 002A
24153,660,710,,,660,710,,,660,710,BIS 002A
24153,,,730,840,,,,,,,BIS 002A
24154,660,710,,,660,710,,,660,710,BIS 002A
24154,,,730,840,,,,,,,BIS 002A
24155,660,710,,,660,710,,,660,710,BIS 002A
24155,,,850,960,,,,,,,BIS 002A
24156,660,710,,,660,710,,,660,710,BIS 002A
24156,,,850,960,,,,,,,BIS 002A
24157,660,710,,,660,710,,,660,710,BIS 002A
24157,,,970,1080,,,,,,,BIS 002A
24158,660,710,,,660,710,,,660,710,BIS 002A
24158,,,970,1080,,,,,,,BIS 002A
24159,660,710,,,660,710,,,660,710,BIS 002A
24159,,,1090,1200,,,,,,,BIS 002A
24160,660,710,,,660,710,,,660,710,BIS 002A
24160,,,1090,1200,,,,,,,BIS 002A
24161,,,,,480,590,,,,,BIS 002A
24161,660,710,,,660,710,,,660,710,BIS 002A
24162,,,,,480,590,,,,,BIS 002A
24162,660,710,,,660,710,,,660,710,BIS 002A
24163,660,710,,,660,710,,,660,710,BIS 002A
24163,,,,,730,840,,,,,BIS 002A
24164,660,710,,,660,710,,,660,710,BIS 002A
24164,,,,,730,840,,,,,BIS 002A
24165,660,710,,,660,710,,,660,710,BIS 002A
24165,,,,,850,960,,,,,BIS 002A
24166,660,710,,,660,710,,,660,710,BIS 002A
24166,,,,,850,960,,,,,BIS 002A
24167,660,710,,,660,710,,,660,710,BIS 002A
24167,,,,,970,1080,,,,,BIS 002A
24168,660,710,,,660,710,,,660,710,BIS 002A
24168,,,,,970,1080,,,,,BIS 002A
24169,660,710,,,660,710,,,660,710,BIS 002A
24169,,,,,1090,1200,,,,,BIS 002A
24170,,,,,600,710,,,,,BIS 002A
24170,730,780,,,730,780,,,730,780,BIS 002A
24171,,,,,600,710,,,,,BIS 002A
24171,730,780,,,730,780,,,730,780,BIS 002A
24172,730,780,,,730,780,,,730,780,BIS 002A
24172,,,,,1090,1200,,,,,BIS 002A
24173,,,,,,,480,590,,,BIS 002A
24173,730,780,,,730,780,,,730,780,BIS 002A
24174,,,,,,,480,590,,,BIS 002A
24174,730,780,,,730,780,,,730,780,BIS 002A
24175,,,,,,,600,710,,,BIS 002A
24175,730,780,,,730,780,,,730,780,BIS 002A
24176,,,,,,,600,710,,,BIS 002A
24176,730,780,,,730,780,,,730,780,BIS 002A
24177,730,780,,,730,780,,,730,780,BIS 002A
24177,,,,,,,730,840,,,BIS 002A
24178,730,780,,,730,780,,,730,780,BIS 002A
24178,,,,,,,730,840,,,BIS 002A
24179,730,780,,,730,780,,,730,780,BIS 002A
24179,,,,,,,850,960,,,BIS 002A
24180,730,780,,,730,780,,,730,780,BIS 002A
24180,,,,,,,850,960,,,BIS 002A
24181,730,780,,,730,780,,,730,780,BIS 002A
24181,,,,,,,970,1080,,,BIS 002A
24182,730,780,,,730,780,,,730,780,BIS 002A
24182,,,,,,,970,1080,,,BIS 002A
24183,730,780,,,730,780,,,730,780,BIS 002A
24183,,,,,,,1090,1200,,,BIS 002A
24184,730,780,,,730,780,,,730,780,BIS 002A
24184,,,,,,,1090,1200,,,BIS 002A
24185,,,480,590,,,,,,,BIS 002A
24185,730,780,,,730,780,,,730,780,BIS 002A
24186,,,600,710,,,,,,,BIS 002A
24186,730,780,,,730,780,,,730,780,BIS 002A
24187,730,780,,,730,780,,,730,780,BIS 002A
24187,,,730,840,,,,,,,BIS 002A
24188,730,780,,,730,780,,,730,780,BIS 002A
24188,,,850,960,,,,,,,BIS 002A
24189,730,780,,,730,780,,,730,780,BIS 002A
24189,,,970,1080,,,,,,,BIS 002A
24190,730,780,,,730,780,,,730,780,BIS 002A
24190,,,1090,1200,,,,,,,BIS 002A
24191,480,590,,,,,,,,,BIS 002A
24191,,,510,590,,,510,590,,,BIS 002A
24192,480,590,,,,,,,,,BIS 002A
24192,,,510,590,,,510,590,,,BIS 002A
24193,,,510,590,,,510,590,,,BIS 002A
24193,600,710,,,,,,,,,BIS 002A
24194,,,510,590,,,510,590,,,BIS 002A
24194,600,710,,,,,,,,,BIS 002A
24195,730,840,,,,,,,,,BIS 002A
24195,,,510,590,,,510,590,,,BIS 002A
24196,,,510,590,,,510,590,,,BIS 002A
24196,730,840,,,,,,,,,BIS 002A
24197,,,510,590,,,510,590,,,BIS 002A
24197,850,960,,,,,,,,,BIS 002A
24199,,,510,590,,,510,590,,,BIS 002A
24199,970,1080,,,,,,,,,BIS 002A
24203,,,480,650,,,,,,,BIS 002B
24203,540,590,,,540,590,,,540,590,BIS 002B
24203,970,1020,,,,,,,,,BIS 002B
24204,,,480,650,,,,,,,BIS 002B
24204,540,590,,,540,590,,,540,590,BIS 002B
24204,970,1020,,,,,,,,,BIS 002B
24205,540,590,,,540,590,,,540,590,BIS 002B
24205,,,1380,830,,,,,,,BIS 002B
24205,970,1020,,,,,,,,,BIS 002B
24206,540,590,,,540,590,,,540,590,BIS 002B
24206,,,1380,830,,,,,,,BIS 002B
24206,970,1020,,,,,,,,,BIS 002B
24207,540,590,,,540,590,,,540,590,BIS 002B
24207,,,850,1020,,,,,,,BIS 002B
24207,970,1020,,,,,,,,,BIS 002B
24208,540,590,,,540,590,,,540,590,BIS 002B
24208,,,850,1020,,,,,,,BIS 002B
24208,970,1020,,,,,,,,,BIS 002B
24209,540,590,,,540,590,,,540,590,BIS 002B
24209,970,1020,,,,,,,,,BIS 002B
24209,,,1050,1220,,,,,,,BIS 002B
24210,540,590,,,540,590,,,540,590,BIS 002B
24210,970,1020,,,,,,,,,BIS 002B
24210,,,1050,1220,,,,,,,BIS 002B
24211,540,590,,,540,590,,,540,590,BIS 002B
24211,,,,,790,960,,,,,BIS 002B
24211,970,1020,,,,,,,,,BIS 002B
24212,540,590,,,540,590,,,540,590,BIS 002B
24212,,,,,790,960,,,,,BIS 002B
24212,970,1020,,,,,,,,,BIS 002B
24213,540,590,,,540,590,,,540,590,BIS 002B
24213,,,,,790,960,,,,,BIS 002B
24213,970,1020,,,,,,,,,BIS 002B
24214,540,590,,,540,590,,,540,590,BIS 002B
24214,970,1020,,,,,,,,,BIS 002B
24214,,,,,1030,1200,,,,,BIS 002B
24215,540,590,,,540,590,,,540,590,BIS 002B
24215,970,1020,,,,,,,,,BIS 002B
24215,,,,,1030,1200,,,,,BIS 002B
24216,,,,,,,480,650,,,BIS 002B
24216,540,590,,,540,590,,,540,590,BIS 002B
24216,970,1020,,,,,,,,,BIS 002B
24217,,,,,,,480,650,,,BIS 002B
24217,540,590,,,540,590,,,540,590,BIS 002B
24217,970,1020,,,,,,,,,BIS 002B
24218,540,590,,,540,590,,,540,590,BIS 002B
24218,,,,,,,1380,830,,,BIS 002B
24218,970,1020,,,,,,,,,BIS 002B
24219,540,590,,,540,590,,,540,590,BIS 002B
24219,,,,,,,1380,830,,,BIS 002B
24219,970,1020,,,,,,,,,BIS 002B
24220,540,590,,,540,590,,,540,590,BIS 002B
24220,,,,,,,850,1020,,,BIS 002B
24220,970,1020,,,,,,,,,BIS 002B
24221,540,590,,,540,590,,,540,590,BIS 002B
24221,,,,,,,850,1020,,,BIS 002B
24221,970,1020,,,,,,,,,BIS 002B
24222,540,590,,,540,590,,,540,590,BIS 002B
24222,970,1020,,,,,,,,,BIS 002B
24222,,,,,,,1050,1220,,,BIS 002B
24223,,,480,650,,,,,,,BIS 002B
24223,600,650,,,600,650,,,600,650,BIS 002B
24223,1030,1080,,,,,,,,,BIS 002B
24224,,,480,650,,,,,,,BIS 002B
24224,600,650,,,600,650,,,600,650,BIS 002B
24224,1030,1080,,,,,,,,,BIS 002B
24225,600,650,,,600,650,,,600,650,BIS 002B
24225,,,1380,830,,,,,,,BIS 002B
24225,1030,1080,,,,,,,,,BIS 002B
24226,600,650,,,600,650,,,600,650,BIS 002B
24226,,,1380,830,,,,,,,BIS 002B
24226,1030,1080,,,,,,,,,BIS 002B
24227,600,650,,,600,650,,,600,650,BIS 002B
24227,,,850,1020,,,,,,,BIS 002B
24227,1030,1080,,,,,,,,,BIS 002B
24228,600,650,,,600,650,,,600,650,BIS 002B
24228,,,850,1020,,,,,,,BIS 002B
24228,1030,1080,,,,,,,,,BIS 002B
24229,600,650,,,600,650,,,600,650,BIS 002B
24229,1030,1080,,,,,,,,,BIS 002B
24229,,,1050,1220,,,,,,,BIS 002B
24230,600,650,,,600,650,,,600,650,BIS 002B
24230,1030,1080,,,,,,,,,BIS 002B
24230,,,1050,1220,,,,,,,BIS 002B
24231,600,650,,,600,650,,,600,650,BIS 002B
24231,,,,,790,960,,,,,BIS 002B
24231,1030,1080,,,,,,,,,BIS 002B
24232,600,650,,,600,650,,,600,650,BIS 002B
24232,,,,,790,960,,,,,BIS 002B
24232,1030,1080,,,,,,,,,BIS 002B
24233,600,650,,,600,650,,,600,650,BIS 002B
24233,1030,1080,,,,,,,,,BIS 002B
24233,,,,,1030,1200,,,,,BIS 002B
24234,600,650,,,600,650,,,600,650,BIS 002B
24234,1030,1080,,,,,,,,,BIS 002B
24234,,,,,1030,1200,,,,,BIS 002B
24235,600,650,,,600,650,,,600,650,BIS 002B
24235,1030,1080,,,,,,,,,BIS 002B
24235,,,,,1030,1200,,,,,BIS 002B
24236,600,650,,,600,650,,,600,650,BIS 002B
24236,,,,,,,480,650,,,BIS 002B
24236,1030,1080,,,,,,,,,BIS 002B
24237,600,650,,,600,650,,,600,650,BIS 002B
24237,,,,,,,480,650,,,BIS 002B
24237,1030,1080,,,,,,,,,BIS 002B
24238,,,,,,,480,650,,,BIS 002B
24238,600,650,,,600,650,,,600,650,BIS 002B
24238,1030,1080,,,,,,,,,BIS 002B
24239,600,650,,,600,650,,,600,650,BIS 002B
24239,,,,,,,1380,830,,,BIS 002B
24239,1030,1080,,,,,,,,,BIS 002B
24240,600,650,,,600,650,,,600,650,BIS 002B
24240,,,,,,,850,1020,,,BIS 002B
24240,1030,1080,,,,,,,,,BIS 002B
24241,,,,,,,850,1020,,,BIS 002B
24241,1030,1080,,,,,,,,,BIS 002B
24241,600,650,,,600,650,,,600,650,BIS 002B
24242,600,650,,,600,650,,,600,650,BIS 002B
24242,1030,1080,,,,,,,,,BIS 002B
24242,,,,,,,1050,1220,,,BIS 002B
24243,,,480,650,,,,,,,BIS 002B
24243,790,840,,,790,840,,,790,840,BIS 002B
24243,,,,,1030,1080,,,,,BIS 002B
24244,,,1380,830,,,,,,,BIS 002B
24244,790,840,,,790,840,,,790,840,BIS 002B
24244,,,,,1030,1080,,,,,BIS 002B
24245,790,840,,,790,840,,,790,840,BIS 002B
24245,,,850,1020,,,,,,,BIS 002B
24245,,,,,1030,1080,,,,,BIS 002B
24246,790,840,,,790,840,,,790,840,BIS 002B
24246,,,,,1030,1080,,,,,BIS 002B
24246,,,1050,1220,,,,,,,BIS 002B
24247,,,,,540,710,,,,,BIS 002B
24247,790,840,,,790,840,,,790,840,BIS 002B
24247,,,,,1030,1080,,,,,BIS 002B
24248,,,,,540,710,,,,,BIS 002B
24248,790,840,,,790,840,,,790,840,BIS 002B
24248,,,,,1030,1080,,,,,BIS 002B
24249,,,,,540,710,,,,,BIS 002B
24249,790,840,,,790,840,,,790,840,BIS 002B
24249,,,,,1030,1080,,,,,BIS 002B
24250,,,,,540,710,,,,,BIS 002B
24250,790,840,,,790,840,,,790,840,BIS 002B
24250,,,,,1030,1080,,,,,BIS 002B
24251,,,,,540,710,,,,,BIS 002B
24251,790,840,,,790,840,,,790,840,BIS 002B
24251,,,,,1030,1080,,,,,BIS 002B
24252,,,,,,,1380,830,,,BIS 002B
24252,790,840,,,790,840,,,790,840,BIS 002B
24252,,,,,1030,1080,,,,,BIS 002B
24253,,,,,,,1380,830,,,BIS 002B
24253,790,840,,,790,840,,,790,840,BIS 002B
24253,,,,,1030,1080,,,,,BIS 002B
24254,790,840,,,790,840,,,790,840,BIS 002B
